bci_index,word,english_glosses,pos,bliss_url,arasaac_url,mulberry_url,sclera_url,noun_project_url,tawasol_url,current_aac_url
23937,recorder,recorder,YELLOW,https://www.blissymbolics.net/refnumber/23937,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/flute.png,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/tape%20recorder.svg,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/tape%20recorder.png,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Record-bd89ad4dcb.svg,,https://static.arasaac.org/pictograms/11360/11360_500.png
23938,recorder_,recorder_(alto),YELLOW,https://www.blissymbolics.net/refnumber/23938,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/flute.png,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/tape%20recorder.svg,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/tape%20recorder.png,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Record-bd89ad4dcb.svg,,
23939,recorder_,recorder_(bass),YELLOW,https://www.blissymbolics.net/refnumber/23939,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/flute.png,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/tape%20recorder.svg,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/tape%20recorder.png,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Record-bd89ad4dcb.svg,,
23940,recorder_,recorder_(soprano),YELLOW,https://www.blissymbolics.net/refnumber/23940,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/flute.png,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/tape%20recorder.svg,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/tape%20recorder.png,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Record-bd89ad4dcb.svg,,
23941,recorder_,recorder_(tenor),YELLOW,https://www.blissymbolics.net/refnumber/23941,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/flute.png,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/tape%20recorder.svg,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/tape%20recorder.png,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Record-bd89ad4dcb.svg,,
23942,reed,reed,YELLOW,https://www.blissymbolics.net/refnumber/23942,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/reed.png,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/gym%201.svg,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/reed.png,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Play-8b98a812e6.svg,,https://static.arasaac.org/pictograms/35467/35467_500.png
23943,rhythm_instrument,rhythm_instrument,YELLOW,https://www.blissymbolics.net/refnumber/23943,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/musical%20instrument_10.png,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/mum%20parent.svg.varianted-skin.svg,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/rings%20and%20sticks%20game.png,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Trumpet_319_g.svg,,
23944,roe_deer,roe_deer,YELLOW,https://www.blissymbolics.net/refnumber/23944,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/deer.png,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/deer.svg,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/deer.png,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Deer-122500cae2.svg,,
23945,rotisserie,"rotisserie,spit",YELLOW,https://www.blissymbolics.net/refnumber/23945,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/to%20spit_3.png.varianted-skin.png,,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/spit.png,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Splatter_783_g.svg,,https://static.arasaac.org/pictograms/35443/35443_500.png
23946,saxophone_,saxophone_(1),YELLOW,https://www.blissymbolics.net/refnumber/23946,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/saxophone.png,,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/saxophone.png,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Saxophone-56bba37538.svg,,
23947,saxophone_,saxophone_(2),YELLOW,https://www.blissymbolics.net/refnumber/23947,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/saxophone.png,,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/saxophone.png,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Saxophone-56bba37538.svg,,
23948,sit_ski_,sit_ski_(OLD),YELLOW,https://www.blissymbolics.net/refnumber/23948,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/ski.png,"https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/ski%20,%20to.svg.varianted-skin.svg",https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/ski.png,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Jet%20Ski-152c8f43c4.svg,https://d18vdu4p71yql0.cloudfront.net/libraries/tawasol/Sit.png,
23949,small_pancake,"small_pancake,blini",YELLOW,https://www.blissymbolics.net/refnumber/23949,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/small%20portion.png,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/pancakes.svg,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/pancake%20roll%20.png,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Pancake_539_g.svg,,
23950,snowmobile,snowmobile,YELLOW,https://www.blissymbolics.net/refnumber/23950,,,,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Snowmobile-c8a939dbef.svg,,
23951,snowplow,"snowplow,snowplough",YELLOW,https://www.blissymbolics.net/refnumber/23951,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/snowplough.png,,,,,https://static.arasaac.org/pictograms/13362/13362_500.png
23952,soprano,soprano,YELLOW,https://www.blissymbolics.net/refnumber/23952,,,,,,
23953,spray,"spray,vaporize-(to)",RED,https://www.blissymbolics.net/refnumber/23953,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/spray.png,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/cleaner%20spray.svg,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/spray.png,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Spray-Can_979_221077.svg,https://d18vdu4p71yql0.cloudfront.net/libraries/tawasol/Hair%20(F).png,https://static.arasaac.org/pictograms/8204/8204_500.png
23954,spray_bottle,"spray_bottle,vaporizer,spray_can",YELLOW,https://www.blissymbolics.net/refnumber/23954,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/spray.png,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/cleaner%20spray.svg,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/spray%20can.png,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Spray-Can_979_221077.svg,https://d18vdu4p71yql0.cloudfront.net/libraries/tawasol/can%20able.jpg,
23955,stave,"stave,staff",YELLOW,https://www.blissymbolics.net/refnumber/23955,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/staff.png.varianted-skin.png,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/tea%20spoon.svg,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/staff.png,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Care%20Staff%20Area-f79be3833c.svg,,https://static.arasaac.org/pictograms/24791/24791_500.png
23956,storm,storm,YELLOW,https://www.blissymbolics.net/refnumber/23956,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/storm.png,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/thunder%20storm.svg,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/storm.png,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Storm-712b220102.svg,,https://static.arasaac.org/pictograms/34892/34892_500.png
23957,stressed_,"stressed_(for_time),pushed_(for_time),in_a_rush",GREEN,https://www.blissymbolics.net/refnumber/23957,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/to%20play%20a%20singing%20game%20standing%20in%20a%20ring_1.png,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/A.svg,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/ask%20attention%20in%20a%20negative%20way.png,,https://d18vdu4p71yql0.cloudfront.net/libraries/tawasol/Stop%20a%20fight.png,
23958,string,string,YELLOW,https://www.blissymbolics.net/refnumber/23958,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/to%20string%20(together).png.varianted-skin.png,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/string.svg.varianted-skin.svg,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/string%20beads.png,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/String-Roller_578_g.svg,https://d18vdu4p71yql0.cloudfront.net/libraries/tawasol/237-to%20want%20copy%20colored%20balls.png,https://static.arasaac.org/pictograms/5454/5454_500.png
23959,string_,string_(for_musical_instrument),YELLOW,https://www.blissymbolics.net/refnumber/23959,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/to%20string%20(together).png.varianted-skin.png,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/string.svg.varianted-skin.svg,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/string%20beads.png,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/String-Roller_578_g.svg,https://d18vdu4p71yql0.cloudfront.net/libraries/tawasol/237-to%20want%20copy%20colored%20balls.png,
23960,surprise,surprise,YELLOW,https://www.blissymbolics.net/refnumber/23960,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/surprise.png,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/surprised%20lady.svg.varianted-skin.svg,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/surprise.png,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Surprise_854_g.svg,https://d18vdu4p71yql0.cloudfront.net/libraries/tawasol/Egg.png,https://static.arasaac.org/pictograms/8517/8517_500.png
23961,surprise-,surprise-(to),RED,https://www.blissymbolics.net/refnumber/23961,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/surprise.png,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/surprised%20lady.svg.varianted-skin.svg,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/surprise.png,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Surprise_834_g.svg,https://d18vdu4p71yql0.cloudfront.net/libraries/tawasol/Egg.png,https://static.arasaac.org/pictograms/8517/8517_500.png
23962,surprised,surprised,GREEN,https://www.blissymbolics.net/refnumber/23962,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/surprised.png.varianted-skin.png,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/surprised%20lady.svg.varianted-skin.svg,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/surprise.png,,https://d18vdu4p71yql0.cloudfront.net/libraries/tawasol/Egg.png,https://static.arasaac.org/pictograms/35529/35529_500.png
23963,synthesizer,"synthesizer,synthesiser,keyboard",YELLOW,https://www.blissymbolics.net/refnumber/23963,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/keyboard.png,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/computer%20keyboard.svg,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/keyboard.png,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Keyboard_880_g.svg,https://d18vdu4p71yql0.cloudfront.net/libraries/tawasol/assistive%20mouse%20keyboard.jpg,
23964,tambourine_,tambourine_(1),YELLOW,https://www.blissymbolics.net/refnumber/23964,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/tambourine.png,,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/tambourine.png,,,
23965,tambourine_,tambourine_(2),YELLOW,https://www.blissymbolics.net/refnumber/23965,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/tambourine.png,,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/tambourine.png,,,
23966,tenor,tenor,YELLOW,https://www.blissymbolics.net/refnumber/23966,,,,,,
23967,tornado,tornado,YELLOW,https://www.blissymbolics.net/refnumber/23967,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/tornado.png,,,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Tornado-999069b6a4.svg,,null
23968,triangle_(instrument)_,triangle_(instrument)_(1),YELLOW,https://www.blissymbolics.net/refnumber/23968,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/triangle.png,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/triangle%20equilateral.svg,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/triangle.png,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/triangle_326_305128.svg,,https://static.arasaac.org/pictograms/34181/34181_500.png
23969,triangle_(instrument)_,triangle_(instrument)_(2),YELLOW,https://www.blissymbolics.net/refnumber/23969,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/triangle.png,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/triangle%20equilateral.svg,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/triangle.png,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/triangle_326_305128.svg,,https://static.arasaac.org/pictograms/34181/34181_500.png
23970,trombone,trombone,YELLOW,https://www.blissymbolics.net/refnumber/23970,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/trombone.png,,,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Trombone-01598f66e4.svg,,https://static.arasaac.org/pictograms/6233/6233_500.png
23971,trumpet,"trumpet,horn,cornet_(2)",YELLOW,https://www.blissymbolics.net/refnumber/23971,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/cornet.png,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/cornet.svg.varianted-skin.svg,,,,https://static.arasaac.org/pictograms/2607/2607_500.png
23972,tsunami,tsunami,YELLOW,https://www.blissymbolics.net/refnumber/23972,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/tsunami.png,,,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Tsunami_864_g.svg,,https://static.arasaac.org/pictograms/4669/4669_500.png
23973,tuba_,tuba_(1),YELLOW,https://www.blissymbolics.net/refnumber/23973,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/tuba.png,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/inside%20room.svg.varianted-skin.svg,,,,
23974,tuba_,tuba_(2),YELLOW,https://www.blissymbolics.net/refnumber/23974,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/tuba.png,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/inside%20room.svg.varianted-skin.svg,,,,
23975,tuning_fork,tuning_fork,YELLOW,https://www.blissymbolics.net/refnumber/23975,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/fork.png,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/fork.svg,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/fork.png,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Tuning%20Fork-077a0151dc.svg,,
23976,twin_brother,twin_brother,BLUE,https://www.blissymbolics.net/refnumber/23976,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/brother.png.varianted-skin.png,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/brother.svg.varianted-skin.svg,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/twin.png,,https://d18vdu4p71yql0.cloudfront.net/libraries/tawasol/Brother.png,
23977,twin_sister,twin_sister,BLUE,https://www.blissymbolics.net/refnumber/23977,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/sister.png.varianted-skin.png,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/sister.svg.varianted-skin.svg,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/twin.png,,https://d18vdu4p71yql0.cloudfront.net/libraries/tawasol/sister.png,
23978,twins,twins,BLUE,https://www.blissymbolics.net/refnumber/23978,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/twins_1.png.varianted-skin.png,,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/mother%20twins.png,,,https://static.arasaac.org/pictograms/7115/7115_500.png
23979,ukulele,ukulele,YELLOW,https://www.blissymbolics.net/refnumber/23979,,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/grey%20light.svg,,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Bass-Guitars_776_644056.svg,,https://static.arasaac.org/pictograms/37887/37887_500.png
23980,unfold-,unfold-(to),RED,https://www.blissymbolics.net/refnumber/23980,,,,,,https://static.arasaac.org/pictograms/24825/24825_500.png
23981,wind_instrument,wind_instrument,YELLOW,https://www.blissymbolics.net/refnumber/23981,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/wind.png,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/mum%20parent.svg.varianted-skin.svg,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/wind.png,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Wind-7aa5c88c95.svg,,
23982,viola,viola,YELLOW,https://www.blissymbolics.net/refnumber/23982,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/viola.png,,,,,https://static.arasaac.org/pictograms/17332/17332_500.png
23983,violin,violin,YELLOW,https://www.blissymbolics.net/refnumber/23983,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/violin.png,,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/violin.png,,,https://static.arasaac.org/pictograms/2615/2615_500.png
23984,voice,voice,YELLOW,https://www.blissymbolics.net/refnumber/23984,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/digitized%20voice.png,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/quiet.svg.varianted-skin.svg,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/Voice%20Recorder.png,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/speak_676_g.svg,,https://static.arasaac.org/pictograms/11685/11685_500.png
23985,woodwind_instrument,woodwind_instrument,YELLOW,https://www.blissymbolics.net/refnumber/23985,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/musical%20instrument_10.png,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/mum%20parent.svg.varianted-skin.svg,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/gynecologist%20instruments%20smear.png,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Trumpet_319_g.svg,,
23986,xylophone,"xylophone,vibraphone_(1)",YELLOW,https://www.blissymbolics.net/refnumber/23986,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/xylophone.png,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/xylophone.svg,,,,https://static.arasaac.org/pictograms/2616/2616_500.png
23987,xylophone,"xylophone,vibraphone_(2)",YELLOW,https://www.blissymbolics.net/refnumber/23987,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/xylophone.png,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/xylophone.svg,,,,https://static.arasaac.org/pictograms/2616/2616_500.png
24001,acrobat,acrobat,BLUE,https://www.blissymbolics.net/refnumber/24001,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/acrobat.png.varianted-skin.png,,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/acrobats%20game.png,,,https://static.arasaac.org/pictograms/4762/4762_500.png
24002,acrobatics,acrobatics,YELLOW,https://www.blissymbolics.net/refnumber/24002,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/acrobat.png.varianted-skin.png,,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/acrobats%20game.png,,,https://static.arasaac.org/pictograms/38996/38996_500.png
24003,adding,"adding,additive",YELLOW,https://www.blissymbolics.net/refnumber/24003,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/addition.png,,,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/add_207_49519.svg,,
24004,advent,Advent,YELLOW,https://www.blissymbolics.net/refnumber/24004,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/zero.png,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/Advent.svg,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/advent.png,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Calendar-9830a9ba73.svg,https://d18vdu4p71yql0.cloudfront.net/libraries/tawasol/60-arabic%20date%20calendar.png,https://static.arasaac.org/pictograms/37985/37985_500.png
24005,agnosticism,agnosticism,YELLOW,https://www.blissymbolics.net/refnumber/24005,,,,,,
24006,agreement_,agreement_(spoken),YELLOW,https://www.blissymbolics.net/refnumber/24006,,,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/supported%20employment%20agreement.png,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Handshake_18_g.svg,,
24007,agreement_,"agreement_(written),contract",YELLOW,https://www.blissymbolics.net/refnumber/24007,,,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/contract.png,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/authorization_736_542379.svg,,
24008,aid_store_room,aid_store_room,YELLOW,https://www.blissymbolics.net/refnumber/24008,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/carers'%20room.png.varianted-skin.png,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/music%20room.svg,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/hearing%20aid.png,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Store_791_g.svg,https://d18vdu4p71yql0.cloudfront.net/libraries/tawasol/Shopping%20grocery%20(F).png,
24009,animal_droppings,animal_droppings,YELLOW,https://www.blissymbolics.net/refnumber/24009,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/animal.png,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/eye%20drops.svg.varianted-skin.svg,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/book%20drop.png,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/drop_40_565208.svg,https://d18vdu4p71yql0.cloudfront.net/libraries/tawasol/Eye_1.png,
24010,ankle_splint,ankle_splint,YELLOW,https://www.blissymbolics.net/refnumber/24010,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/splint.png,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/ankle.svg.varianted-skin.svg,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/hand%20splint.png,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/foot_872_356028.svg,,
24011,other,"other,another_(thing)",WHITE,https://www.blissymbolics.net/refnumber/24011,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/another%20colour.png,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/future.svg,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/touching%20another.png,,https://d18vdu4p71yql0.cloudfront.net/libraries/tawasol/See%20(F).png,https://static.arasaac.org/pictograms/17056/17056_500.png
24012,apricot_,apricot_(dried),YELLOW,https://www.blissymbolics.net/refnumber/24012,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/apricot.png,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/apricot.svg,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/Apricot.png,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Apricot_509_650694.svg,,
24013,ascension_,Ascension_(of_Christ),YELLOW,https://www.blissymbolics.net/refnumber/24013,,,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/ascension%20day.png,,,
24014,ascension_day,Ascension_Day,YELLOW,https://www.blissymbolics.net/refnumber/24014,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/day.png,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/day.svg,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/ascension%20day.png,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/day_286_g.svg,https://d18vdu4p71yql0.cloudfront.net/libraries/tawasol/Mother.png,
24015,asparagus,asparagus,YELLOW,https://www.blissymbolics.net/refnumber/24015,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/asparagus.png,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/asparagus.svg,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/asparagus.png,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Asparagus_111_580674.svg,,https://static.arasaac.org/pictograms/2384/2384_500.png
24016,assessment_room,assessment_room,YELLOW,https://www.blissymbolics.net/refnumber/24016,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/room.png,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/room.svg,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/room.png,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/bed-room_74_g.svg,https://d18vdu4p71yql0.cloudfront.net/libraries/tawasol/Majlis%20(living%20room%20qatari).jpg,
24017,at_one's_destination,"at_one's_destination,there",GREEN,https://www.blissymbolics.net/refnumber/24017,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/there.png,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/visitor%201a.svg.varianted-skin.svg,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/someone%20there.png,,,
24018,auditor,"auditor,accountant",BLUE,https://www.blissymbolics.net/refnumber/24018,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/of.png,,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/account%20for%20equipment.png,,,https://static.arasaac.org/pictograms/37324/37324_500.png
24019,avalanche,avalanche,YELLOW,https://www.blissymbolics.net/refnumber/24019,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/snail_1.png,,,,,https://static.arasaac.org/pictograms/29686/29686_500.png
24020,bark,"bark,woof-(to)",RED,https://www.blissymbolics.net/refnumber/24020,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/to%20bark.png,,,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Speech-Bubble_719_g.svg,,https://static.arasaac.org/pictograms/7139/7139_500.png
24021,bean_,"bean_(dried),chick-pea,kidney_bean,pinto_bean",YELLOW,https://www.blissymbolics.net/refnumber/24021,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/bean.png,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/green%20beans.svg,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/beans.png,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Bean-b95204d9c1.svg,https://d18vdu4p71yql0.cloudfront.net/libraries/tawasol/Museum%20MIA.png,
24022,bicycle_path,bicycle_path,YELLOW,https://www.blissymbolics.net/refnumber/24022,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/bicycle.png,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/bicycle.svg,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/bike%20path.png,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Bike%20Path-4234f6d394.svg,,null
24023,bisexual,bisexual,GREEN,https://www.blissymbolics.net/refnumber/24023,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/bisexual.png.varianted-skin.png,,,,,https://static.arasaac.org/pictograms/11563/11563_500.png
